heartbeat,temperature,spo2,heat_illness_risk
94,35.9,98.7,0
84,36.4,98.3,0
82,36.3,96,0.6
92,36.5,95.7,8.2
85,36.6,99.9,0
92,36.5,99.8,5.33E-15
84,36.5,95.5,6.2
82,36.6,96.4,5.8
92,36.3,97.9,0
84,36.5,98.6,1.07E-14
80,36.1,99.8,0
81,36,97.1,0
90,36.4,97.8,1.4
93,37.3,98.6,18.7
60,36.1,96.7,0
82,36.4,97.9,0
84,36.7,96.9,7.4
74,36.4,97.1,0
71,36.1,95.6,0
102,36.5,92.3,18
97,36.3,91.9,13.3
95,36.2,95.6,3.3
112,36.7,98.8,12
110,36.8,96.3,18.4
88,36.2,95.2,2
92,36.5,98.7,2.2
80,36.4,98.5,0
90,36.5,99.5,0
80,36.4,95.1,3.8
84,36.4,91.9,11.4
91,36.5,95.3,8.7
93,36.5,96.6,6.7
84,36.2,99.5,0
82,36.7,99.7,1.2
81,36.5,85.1,26.1
81,36.2,96.5,0
77,36.7,97.1,4.9
80,36.5,96.5,3
81,36.4,96.3,1.7
77,36.4,97.4,0
88,36.1,95.5,0
92,36.6,96.6,8.4
84,36.2,95.6,6.75E-14
82,36.1,96.5,0
63,36.9,99,0.9
69,36.4,98.3,0
78,36.6,95.6,6.2
80,36.7,96.1,7.8
86,36.9,95.9,14
71,36.3,97.5,0
81,36.5,97.2,1.9
91,36.2,97.3,0
82,36.7,97.5,5.6
91,36.8,96.8,11.7
84,36.5,97.3,2.6
92,36.4,99,0
105,36.5,97.3,8.9
91,36.5,96.8,5.7
86,36.3,95.3,3.2
86,36.3,97.2,0
82,36.6,99.6,0
92,36.2,98.8,0
83,36.1,99.7,0
81,36.7,88.2,23.9
81,36.4,95.7,2.9
91,36.2,96.8,0
87,36.7,98.5,5.1
91,36.7,94.3,14.7
93,36.3,97.9,0.1
82,36.9,95.7,13.2
85,36.4,98.5,0
81,36.4,90.6,13.1
84,36.3,97.5,0
75,36.4,97.1,0
80,37,99.6,6.8
81,36.3,96.1,0.1
94,36.3,98.7,0
82,36,97.4,0
62,36.4,95.6,0
80,36.9,98.5,7
92,36.2,98.5,0
116,36.5,99.5,7.8
94,36.6,96,10.2
81,36.5,88.7,18.9
84,36.2,95.7,0
77,36.4,96,1.1
76,36.3,98.7,0
80,34.9,96.2,0
89,36.1,98.1,0
80,36.7,97.2,5.6
84,36.9,99.3,6.6
97,36.6,98.3,6.5
85,36.7,96.6,8.3
92,36.4,98.8,0
99,36.1,95.9,1.9
90,36,99.3,0
81,36.6,99.7,0
85,35.9,96.9,0
109,36.4,93,16.7
103,36.8,96.8,15.3
87,36.1,93.6,2.9
88,36.7,99.1,4.2
93,36.2,97.5,0
91,36.6,91.3,18.7
84,36.8,99.2,4.8
82,36.7,98.8,3
91,36.2,96.6,0.1
93,36.8,97.9,10.1
88,36.6,99.4,1.6
94,36,99.9,0
94,36.4,99.4,0
95,35.6,96.6,0
94,36.1,97.4,0
72,36.7,95.9,5.8
82,36.8,98.5,5.6
86,36.9,98.4,9
83,34.8,95.1,0
92,36.5,96.9,5.8
104,36.4,97.6,6
63,36.3,98.6,0
97,36.6,99.3,4.5
84,36.8,100,3.2
103,35.9,99,0
96,36.6,95.9,11
95,36.5,99.8,0.9
80,36.2,96.3,0
91,36.7,95.3,12.7
87,36.1,99.8,0
82,36.7,95.3,10
91,36.5,97.2,4.9
93,36.8,99.3,7.3
100,36.3,95.5,7
86,36.1,99.3,0
92,36.6,96.8,8
84,36.7,97.9,5.4
91,36.5,100,0
84,36.3,97.3,0
82,36.4,95.2,4.2
77,34.1,95.2,0
90,36.4,95.7,5.6
83,36.3,96.8,0
79,36,96.9,0
90,36.7,92.4,18.2
83,36.9,96.8,11.3
77,36.6,99.3,0
88,36.6,92,16.4
83,36.5,91.9,13.1
81,36.4,100,0
81,36.6,95.1,8.1
91,36,97.9,0
84,36.1,96.8,0
91,36.6,95.9,9.5
93,36.3,96.9,2.1
65,36.7,99.7,0
77,36.5,96.9,1.3
81,36.5,97.2,1.9
91,36.6,99.6,2.1
93,36.3,95.8,4.3
94,36.1,97,0
84,36.3,97.8,0
91,36.6,96.1,9.1
93,36.7,96.5,10.9
80,36.6,95.4,7.2
79,36.5,96.1,3.5
90,36.5,98.1,2.8
94,36.6,99.6,3
84,36.3,95.6,2
97,35.7,98.1,0
85,36.3,97.6,0
82,35.9,98.2,0
92,36.4,95.2,7.2
84,36.8,99.2,4.8
92,36.3,97,1.6
83,36.8,98.6,5.7
76,36,96.4,0
78,36.4,98.6,0
87,36.9,99.8,6.5
75,36.2,95.8,0
75,36.3,96.6,0
72,36.7,99.7,0
76,36.8,95.6,9.6
79,36.7,95.6,8.5
73,37.2,97.8,12.3
49,36.7,99.7,0
70,36.3,98.4,0
71,36.5,98.6,0
69,36.5,96.7,0
82,36.9,85.3,34
79,36.7,98.1,3.5
56,36.1,99.2,0
74,36.3,98.5,0
74,36.6,95.4,5.4
89,36.5,99.6,0
79,36.2,99.4,0
90,36.8,96.1,12.8
93,36.1,97.2,0
62,37.1,96.7,9.2
74,36.3,98,0
89,36.1,99.5,0
93,37,99.9,10.1
88,36.8,99,6.4
87,36.3,90.9,12.3
82,36.4,99.6,0
79,36.6,98.4,0.9
85,36.8,95.2,13.1
92,37.2,96,21.6
94,36.6,98.3,5.6
65,36.6,99.2,0
75,36.7,97.1,4.3
90,36.3,96.5,2
93,36.2,97.5,0
109,36.5,96.2,12.3
84,36.6,93.1,13
91,36.9,96.5,14.3
93,36.8,96.1,13.7
94,36.8,95.7,14.8
111,36.2,97,5.3
82,36.6,96.8,5
108,36.7,99.5,9.4
92,36.5,97.2,5.2
104,36.6,99.6,6
87,36.4,97.8,0.5
103,36.2,97.7,1.5
87,36.1,98.5,0
115,36.7,99.9,10.7
100,36.6,99.8,4.4
86,36.2,96.1,0
82,36.1,98.9,0
88,36.7,98.6,5.2
98,36.5,98,5.4
86,36.2,96.6,0
93,36,95.1,0
94,36.9,96.1,16
94,36.6,99.5,3.2
84,36.7,97.3,6.6
80,36.2,97.7,0
81,36.5,97.3,1.7
81,36.4,98.7,0
81,36.6,98.9,0.5
81,36.7,99.4,1.5
91,36.9,95.8,15.7
93,36.5,95.9,8.1
88,36.9,98.1,10.2
92,36.6,90.7,20.2
94,36.7,97.9,8.4
95,36.6,97.4,7.7
81,36.6,99.2,0
81,36.5,97.8,0.7
102,36.7,95.6,15.4
96,36.8,96.1,14.6
95,36.4,95.2,8.1
100,36.1,94.8,4.4
85,36.7,99.7,2.1
82,36.5,95.2,6.2
91,36.4,95.6,6.1
94,36.6,100,2.2
105,36.1,98.9,0
90,36.3,98.3,0
83,36.2,95.8,0
79,36.9,99.6,4.5
90,36.7,99.4,4.2
91,36.5,95.6,8.1
93,36.2,98.5,0
100,36.8,98.1,11.8
105,36.3,98.2,3.1
87,36.1,95.3,0
103,36.5,98.1,6.7
87,36.1,96.1,0
83,36.9,96.8,11.3
114,36.6,97.9,12.4
90,36.3,97.7,0
83,36.5,99.9,0
82,36.7,100,0.6
91,36.6,99.7,1.9
93,36.5,98.4,3.1
82,36.7,97.9,4.8
85,37.2,96.1,19.3
81,36.5,95.9,4.5
76,37,98.1,8.6
95,36.7,96.2,12.1
117,36.5,94.5,18.1
88,38.3,98.8,36.8
93,36.9,95.5,16.9
94,37.1,96.2,19.8
94,36.5,98.2,3.8
84,37,98,11.2
63,36.8,96.9,3.1
74,36.6,99.1,0
72,36.8,99.9,0
79,36.1,94.9,0
80,36.7,96.2,7.6
77,36.6,98.9,0
72,36.6,96.5,2.6
88,36.3,96.4,1.6
78,35.7,96.3,0
84,35.9,95.6,0
85,36.8,98.2,7.1
82,36.2,99.2,0
85,36.6,97.7,4.1
81,36.5,98.4,0
81,36.4,98,0
81,36.5,90,16.3
81,36.6,98.9,0.5
81,36.5,99.1,0
88,36.3,96.4,1.6
83,36.5,96.2,4.5
82,36.2,98.9,0
91,35.7,95.2,0
84,36.5,99.2,0
82,36.7,98.6,3.4
91,36.5,97.5,4.3
84,36.5,97.5,2.2
69,36.3,96.7,0
73,36.3,96.7,0
89,34.2,96.2,0
81,36.1,95.7,0
77,36.1,99.7,0
89,36.8,96,12.7
92,36,96.7,0
84,36.4,98.3,0
78,36.1,93.5,0.4
79,36.8,99.7,2.3
91,36.3,99.8,0
80,36.5,98.2,0
81,36.8,98.6,5.1
80,36.8,96.1,9.8
91,36.7,95,13.3
94,36.8,97.4,11.4
95,36.3,97.6,1.3
85,35.8,96.9,0
82,36.6,98.7,1.2
85,36.5,97.3,2.9
82,36.3,96.4,0
92,36.2,85.4,22.8
81,36.4,97.9,0
91,36,95,0
90,36.7,96.8,9.4
94,36.6,98.5,5.2
84,36.3,97.6,0
82,36.3,99.6,0
81,36.6,95.8,6.7
79,36.4,93.7,6.3
90,36.8,97.4,10.2
94,36.6,97.7,6.8
84,36.2,98.5,0
69,36.2,95.5,0
82,36.6,96.9,4.8
81,36.5,97.1,2.1
79,36.9,97.9,7.9
88,37.1,85.6,39.2
86,36.2,97.3,0
87,36.9,95.7,14.7
90,36.2,98.7,0
95,36.4,96.9,4.7
95,36.4,97.8,2.9
85,36.2,96.6,0
82,36.5,96.9,2.8
78,36.8,99.1,3.2
90,36.4,94,9
83,36.6,98.4,2.1
91,36.4,98.5,0.3
81,36.6,97.6,3.1
77,36.3,99.9,0
80,36.4,95.5,3
79,36.3,98,0
80,36.7,97.5,5
81,37,93.6,19.1
77,36.6,99.5,0
80,36.5,97.8,0.4
81,36.8,96.5,9.3
81,36.7,97.3,5.7
77,36.5,99,0
89,36.3,97.6,0
71,36.3,95.4,0
95,36.6,96.5,9.5
84,36.6,95.8,7.6
91,36.5,97,5.3
82,35.7,96.3,0
92,36.5,98.3,3
87,36,95.6,0
93,37,93.1,23.7
81,36.4,95.4,3.5
81,36.4,95.5,3.3
62,36.3,98.5,0
76,36.6,100,0
61,36.7,99.1,0
86,36.5,96.3,5.2
92,36.5,98.9,1.8
82,36.7,97.8,5
74,36.5,99.9,0
66,36.4,97.5,0
69,36.5,99,0
70,36.5,98.2,0
66,36.6,95.7,2.4
75,36.9,97.7,7.1
89,36.8,98.3,8.1
92,36.3,95.4,4.8
84,36.5,99.3,0
93,36.8,96.8,12.3
94,36.7,93.9,16.4
94,36.9,95.1,18
65,36.8,99.3,0
81,36.5,95.5,5.3
91,36.8,98.8,7.7
71,36.5,97.8,0
65,36.5,99.9,0
87,36.4,97.1,1.9
91,36.1,97.2,0
94,36.5,99,2.2
83,36.3,95.3,2.3
57,37.3,99.3,6.5
78,36.4,99.2,0
79,36.7,98.9,1.9
73,36.8,98.7,2.5
79,37.2,96.4,16.9
84,36.8,99.2,4.8
92,36.8,95.4,14.8
65,36.9,99.4,0.7
63,35.9,97.2,0
87,36,96.8,0
58,36.3,99.6,0
85,36.4,97.8,0
82,36.4,95.4,3.8
91,36.3,99.5,0
81,36.3,96,0.3
81,36.4,97,0.3
86,36.8,98.4,7
88,36.3,97.1,0.2
76,36.6,99.5,0
79,36.6,97.6,2.5
96,36.4,97.5,3.8
84,36.4,97.9,0
81,36.5,97.9,0.5
85,36.7,99.6,2.3
82,36.1,97.1,0
79,36.3,91,9.7
76,36.5,99.2,0
80,36.6,96.8,4.4
81,36.9,99.3,5.7
88,35.7,99,0
92,37.2,96.3,21
83,36.7,98.4,4.1
62,36.2,98.2,0
86,36.9,99.8,6.2
79,36.3,99.8,0
56,36.8,95.5,3.8
67,36.6,97.4,0
77,37.1,96.1,14.9
76,36.3,91.1,8.6
80,36.8,97.8,6.4
76,36.9,98.2,6.4
80,36.4,96.7,0.6
81,36.7,98.8,2.7
90,37.2,94.2,24.6
79,37,99.4,6.9
83,36.7,98.4,4.1
96,35.9,97.9,0
72,38.1,96.6,32.4
82,35.7,96.3,0
83,36,91.2,4.5
87,36.5,98.7,0.7
102,36.5,95.5,11.6
99,36.3,99.7,0
96,36.3,99.4,0
98,36.1,98.5,0
96,36.5,96.2,8.4
61,36.8,95.7,4.9
54,36.6,96.6,0
61,36.2,95.6,0
85,36.2,95.9,0
63,36.4,96.3,0
76,36.8,96.8,7.2
89,36.2,97.6,0
100,36.5,98.4,5.2
107,36.6,95.3,15.5
104,36.7,99.9,7.4
108,36.3,97,6.4
88,36.3,97.4,0
80,36.6,98.7,0.6
120,36.5,95.1,17.8
104,36.5,97.4,8.4
104,35.9,98.9,0
68,36.7,97.7,1
53,36.4,95.7,0
55,36.5,99,0
67,35.9,98.1,0
80,36.6,99.9,0
81,36.3,97.6,0
91,37,95.3,18.7
84,36.5,90.5,16.2
91,36.2,95.7,1.9
84,36.6,99,1.2
91,36.5,99.2,0.9
102,36.3,97.5,3.6
86,36.8,96,11.8
58,36.7,98.2,0
62,36.8,96.9,2.8
52,36.4,98.3,0
73,36.6,97.7,0.5
89,39,96.3,56.1
81,36.4,95.5,3.3
99,36.2,99.2,0
88,36.9,99.1,8.2
84,36.4,95.2,4.8
78,36.3,96.6,0
73,36.4,98.8,0
77,37,91.5,22.1
68,36.3,99.2,0
53,37,99,0
70,36.4,95.5,0
78,36.5,99.2,0
107,36.6,98.3,9.5
99,36.1,98.2,0
96,36.5,95.9,9
94,36.3,99.5,0
85,37,96,15.5
92,36.5,96.2,7.2
84,35.8,97.8,0
78,36.6,97.2,3
79,36.5,96.5,2.7
90,37.2,96.1,20.8
84,36.2,95.5,0.2
80,36.6,98.3,1.4
91,36.7,99.7,3.9
84,36.2,91.1,9
80,36.8,96.2,9.6
81,36.3,95.2,1.9
68,36.6,97.6,0
77,37.1,96.1,14.9
80,36.2,99.4,0
62,37,95.9,8.8
85,36.6,96.8,5.9
82,36.1,95.7,0
81,36.9,99.2,5.9
81,36.7,98.5,3.3
77,37,97.8,9.5
95,36.4,96.7,5.1
106,35.9,95.7,0.4
88,36.1,95.8,0
86,36.9,98,9.8
80,36.6,96,6
78,36.5,94.1,7.2
76,36.1,98.5,0
55,36.4,97.5,0
83,36.8,98.6,5.7
69,36.5,97.3,0
54,36.3,98.4,0
49,36.6,96.9,0
73,36.9,95.4,11.1
79,36.5,99.4,0
79,36.8,96.9,7.9
90,37.2,97.5,18
83,36.6,96.5,5.9
82,36.3,95.2,2.2
91,36.7,98,7.3
75,36.6,95.8,4.9
80,36.7,95.2,9.6
91,35.8,98.4,0
84,36.7,99.1,3
92,36.3,95.4,4.8
94,36.4,98,2.2
84,36,95.2,0
91,36.6,98.7,3.9
87,36.3,95.8,2.5
81,36.5,98.1,0.1
93,36.8,98.2,9.5
83,37.1,98,12.9
78,36,99.8,0
80,36.3,96.5,0
81,36.4,91.9,10.5
85,36.7,97.8,5.9
80,36.7,99.5,1
81,36.8,98.6,5.1
77,36.5,91,13.1
89,36.5,95.1,8.5
90,36.6,99.6,1.8
83,36.7,98.9,3.1
91,36.5,97.7,3.9
99,36.6,95.4,12.9
94,36.6,95.7,10.8
80,36.6,99.1,0
57,36.9,95.3,6.5
70,36.4,96.1,0
74,36.3,99,0
83,36.8,97.6,7.7
74,36.3,99.2,0
76,36.5,98.8,0
89,36.6,95.2,10.3
93,36.4,99.4,0
80,36.4,97.9,0
101,36.2,95.7,4.9
86,36.8,95.5,12.8
92,36.8,96.6,12.4
79,36.5,98.1,0
77,36.6,99,0
78,36.8,98.5,4.4
73,36.4,98.3,0
66,36.4,98.9,0
77,36.5,96.4,2.3
76,36.1,95.2,0
81,36.6,97,4.3
91,36.6,99.5,2.3
93,36.2,95.7,2.5
78,36.5,96.4,2.6
55,37,97.2,4.1
61,36.7,99.7,0
86,36.1,95.8,0
74,36.4,99.1,0
83,36.8,96.5,9.9
85,36.2,95.5,0.5
60,36.9,99.4,0
68,36.6,97.1,0.2
59,36.8,95.4,4.9
75,36.7,99.8,0
83,36.5,96,4.9
91,36.4,95.2,6.9
79,36.7,95,9.7
81,36.4,97.5,0
81,36.4,95.6,3.1
77,36.8,99,3.1
76,36.3,95,0.8
97,37,99.3,12.5
85,36.7,98.1,5.3
82,36.4,99.1,0
87,36.7,96.5,9.1
106,36.6,96.7,12.4
107,36.2,92.2,13.7
108,36.4,94.9,12.6
84,36.5,98.8,0
81,36.3,96.7,0
74,36.7,95.9,6.4
81,36.2,97.4,0
68,36.9,95.1,10.2
78,36.3,95.4,0.6
90,36.1,98.4,0
93,36.2,98.2,0
84,36.3,95.8,1.6
83,36.6,97.5,3.9
81,36.7,99.8,0.7
91,37,97.5,14.3
64,36.7,97.7,0
76,37.1,95.5,15.8
89,36.5,97,4.7
82,36.8,98,6.6
91,37.3,98.9,17.5
94,36.7,99.8,4.6
94,36.3,97.5,1.2
88,36.6,96.7,7
76,36.3,98.2,0
83,36.7,95.6,9.7
82,36.5,99.7,0
89,36.8,97.5,9.7
59,36.1,96.5,0
56,37.3,95,14.8
50,36.8,96.9,0
96,36.8,99,8.8
84,36.3,95.4,2.4
81,36.2,98.4,0
77,36.7,95.1,8.9
81,36.2,99.5,0
91,36.4,98.3,0.7
92,36.4,98.4,0.8
83,36.3,97.5,0
69,36.5,97.9,0
78,37,95.4,14.6
61,36.8,95.4,5.5
81,36.6,99,0.3
89,36.4,95.7,5.3
91,36.3,96.1,3.1
95,36.7,96.6,11.3
91,36.2,96.2,0.9
84,36.1,99.6,0
92,36.3,97.3,1
75,36.8,98.3,3.9
84,36.4,95.7,3.8
88,36.7,99.3,3.8
91,34.8,96.1,0
86,36.4,97.7,0.4
93,36.8,95.7,14.5
85,36.7,96.4,8.7
93,36.9,95,17.9
94,36.2,95.6,3
80,36.3,99.4,0
67,36.1,98.2,0
88,36.8,99.7,5
75,34.5,97.3,0
75,36.8,96,8.5
70,36.5,99.5,0
78,36.1,95.3,0
79,36.6,97.5,2.7
76,36.3,99.1,0
93,35.9,99.2,0
94,36.5,97.1,6
95,36.3,98.7,0
95,36.7,95.1,14.3
85,36,97.1,0
80,36.5,85.6,24.8
81,36.2,97.9,0
76,36.8,98.1,4.6
80,37,96.6,12.8
77,36.8,98,5.1
78,37.1,96.3,14.8
90,36.2,99.5,0
87,36,98.3,0
92,36.6,98.2,5.2
77,36.6,99.4,0
89,36.8,95.5,13.7
81,36.2,95.5,0
81,36.1,97.2,0
81,36.4,90.1,14.1
74,37,97.5,9.2
74,36,95.8,0
75,36,96.3,0
75,35.8,99.9,0
90,36.1,97.6,0
80,36.4,96.5,1
90,36.8,96.8,11.4
80,36.6,97.7,2.6
73,36.6,95.7,4.5
82,36.8,95.1,12.4
91,36.4,99.5,0
84,35.8,97.9,0
85,36.9,97.7,10.1
82,36.8,96.4,9.8
81,36.2,95.1,0.1
91,36.3,95.8,3.7
87,36.5,99.2,0
64,36.4,95.6,0
86,36.3,95.4,3
92,36.6,95.1,11.4
71,36.1,98,0
88,36.3,96.4,1.6
70,35.6,97.1,0
76,36.8,96.3,8.2
72,36.6,98.1,0
77,36.1,99.1,0
80,36.8,98.9,4.2
68,35.9,97.9,0
83,36.2,96.5,0
68,36.2,97.4,0
70,36.6,96.9,1.2
71,36.9,98.8,3.7
66,36.8,97.1,3.6
53,36,96.2,0
70,36,99.7,0
71,36.4,99.9,0
78,36,99.6,0
78,36.3,99.7,0
98,35.9,95.2,0
95,37,97.8,14.9
83,36.6,95.2,8.5
57,36.3,99.7,0
50,36.6,95.2,0
83,36.9,98.6,7.7
92,36.1,97.4,0
82,36.3,95.9,0.8
69,36.4,98.5,0
87,36.7,98.3,5.5
79,36.8,94.5,12.7
56,36.1,98.8,0
50,36.7,95.3,0.4
60,34.7,92.8,0
76,36.4,97.5,0
89,36.6,99.6,1.5
93,36.6,96.6,8.7
80,36.5,99.5,0
81,37.1,96.9,14.5
81,36.4,99.6,0
91,36.2,97.9,0
76,36.3,97,0
55,36.5,97,0
62,36.4,98.7,0
57,36.9,90.4,16.3
73,36.4,90.6,10.7
79,36.7,99,1.7
67,36.4,92.7,4.7
65,36.6,96.8,0
77,35.8,97.8,0
80,36.6,97.9,2.2
76,36.5,98.4,0
75,36.5,96.5,1.5
67,36.2,96.2,0
87,36,96.2,0
58,37.3,98.1,9.2
71,36.1,99.4,0
99,36.5,95.6,10.5
72,36.8,97.6,4.4
66,36.3,96.4,0
87,36.7,96.3,9.5
81,36.4,99.9,0
81,36.7,90.7,18.9
91,36.3,97.7,0
84,36.7,98.5,4.2
78,36.1,97.4,0
73,36.5,96,1.9
88,36.7,98.6,5.2
76,36.7,96.8,5.2
72,36.5,95.8,2
75,36.5,94.8,4.9
78,36.9,97.9,7.6
90,36.7,97.9,7.2
83,36.3,96.2,0.5
91,36.7,96.3,10.7
84,36.2,99.9,0
57,36.2,96.5,0
56,36.9,98.3,0.2
55,36.3,96.1,0
67,36.6,98.3,0
64,36.8,95,7.2
64,35.9,95.8,0
77,36.6,93.2,10.7
89,36.2,99.8,0
93,36.7,95.9,12.1
65,36.2,98.8,0
58,36.9,96.8,3.8
71,36.7,98.9,0
81,36.8,90.5,21.3
85,36.8,97.2,9.1
92,36.5,95.6,8.4
82,36.3,96.1,0.4
91,36.5,97.6,4.1
84,36.5,96.5,4.2
91,36.6,95.3,10.7
93,36.6,99,3.9
84,36.7,96.1,9
91,36.6,98.2,4.9
79,36.7,96.4,6.9
90,35.9,99,0
93,36.4,96.8,4.3
82,36.8,99.4,3.8
68,36.5,99.3,0
65,37.2,95.7,14.1
69,36.2,95.8,0
76,36.5,99.1,0
60,36.4,96.6,0
85,36.2,98.7,0
78,36.4,98.6,0
76,36.4,96.2,0.4
83,34.4,98.5,0
82,36.3,99.8,0
69,36.1,95.4,0
64,36.5,97.2,0
70,36.3,95.7,0
54,36.4,95,0
59,36.5,96.1,0
63,36.1,98.3,0
63,36.4,98.1,0
64,36.6,98.9,0
64,36.6,97.1,0
86,36.5,98.9,0
84,36.5,96,5.2
63,36.4,95.2,0
57,36.7,99,0
75,36.1,89.5,7.5
72,36.7,98.4,0.8
76,36.2,98.5,0
72,37.2,97.1,13.4
54,36.5,99,0
61,36.4,96,0
68,36.1,96.9,0
87,37.1,97.9,14.3
81,36.2,95.4,0
73,36.1,96.3,0
79,36.3,95.5,0.7
84,36.5,97.2,2.8
82,36.5,95.1,6.4
77,36.4,97.7,0
73,36.3,98.7,0
88,36.2,98.5,0
83,36.7,97.8,5.3
77,36.1,99.1,0
73,36.3,99.3,0
88,36.5,98.2,2
93,36.7,97.6,8.7
88,36.3,97.6,0
75,36.8,97.5,5.5
80,37,93.2,19.6
84,36.8,95.6,12
82,36.3,98.7,0
81,36.5,97,2.3
81,36.4,95.7,2.9
81,36.5,95.2,5.9
91,36.5,99,1.3
76,36.3,95.2,0.4
89,36.9,97.6,11.5
83,36,95.3,0
77,36.3,95.6,0
79,36.4,98.1,0
90,36.9,95.5,16
82,36.3,96.3,0
78,36.2,95.5,0
80,36.7,96.9,6.2
81,36,99,0
81,36.6,99.9,0
91,36.6,99.7,1.9
59,36.7,90.2,13.3
79,37,95.1,15.5
80,37,95.3,15.4
81,36.2,94,2.3
91,36.6,95.2,10.9
81,36.3,97.5,0
69,36.5,96.5,0
78,36.8,96.2,9
80,37.5,100,16
56,36.5,95.5,0
70,37.1,95.8,13.4
59,37.1,97.2,7.3
68,36.4,95.3,0
65,36.5,96.1,0
86,36.7,99.3,3.2
75,36.6,99,0
85,36.5,96.1,5.3
92,37.1,99,13.6
79,36.5,96.9,1.9
79,36.5,98,0
67,36.6,97.7,0
70,36.3,95.5,0
77,36.1,99.3,0
78,36.3,98,0
90,36.2,95.4,2.2
80,36.8,96.8,8.4
81,36.5,95.3,5.7
90,36.7,99,5
80,36.4,97,0
81,36.9,96.1,12.1
77,36.3,98.1,0
80,36.6,91.5,15
74,36.7,95.9,6.4
83,37,97.7,11.5
92,37.4,96.4,24.8
76,36.5,97.1,0.6
61,36.6,97.2,0
79,36.2,95.7,0
78,36.4,95.7,2
77,36.7,95.9,7.3
80,36.5,96.1,3.8
90,36.2,96.5,5.68E-14
76,36.5,99.3,0
75,37,95.7,13.1
89,37.1,95.5,19.7
79,36.3,92.7,6.3
90,36.8,95.7,13.6
70,36.6,95.1,4.8
74,36.4,98.4,0
83,36.1,98.1,0
91,36.6,99.2,2.9
93,36.4,99.1,0
83,36.6,99.7,0
80,36.2,97.1,0
74,36.6,97.3,1.6
78,36.4,96.8,0
78,36.3,98.1,0
78,37.5,98.5,18.4
79,36.5,99.5,0
78,36.8,99.7,2
80,35.7,99,0
76,36.4,97.7,0
75,36.4,99.3,0
60,36.8,99.6,0
74,36,98.4,0
89,36.7,95,12.7
59,36.3,97.8,0
68,36.1,96.9,0
70,36.3,98.4,0
54,34.7,96,0
69,36.3,96.9,0
75,36.5,98.1,0
91,36.3,98.5,0
76,36.5,97.9,0
72,36.7,98,1.6
88,36.9,95.9,14.6
76,36,95,0
76,36.5,95.9,3
75,36.7,99.3,0
90,36.7,97.7,7.6
93,36.3,96.2,3.5
60,36.4,97.9,0
85,36.9,90.1,25.3
57,36.6,98.9,0
67,36.5,95.6,0.9
70,36.5,99.2,0
78,36.4,99.2,0
80,36.5,99.6,0
79,36.1,96,0
90,36.4,99.5,0
93,36.2,98.9,0
94,36.9,95.8,16.6
84,36.6,98.9,1.4
102,36.5,94.7,13.2
84,36.2,97.7,0
69,36.5,97.4,0
71,35.9,97.1,0
88,36.6,99.3,1.8
70,37.2,95.8,15.4
82,36.8,100,2.6
62,36.5,99.8,0
72,36.6,97.6,0.4
77,36.6,94.8,7.5
75,36.8,100,0.5
72,36.7,99.4,0
71,36.6,98.6,0
71,36.3,97.9,0
71,36.3,98,0
74,36.6,96.5,3.2
60,36.4,95.7,0
85,36.8,99.2,5.1
80,36.8,98.8,4.4
73,36.5,95.7,2.5
72,36.9,95.1,11.4
75,36.2,98.7,0
79,36.4,98.2,0
73,36.4,99.6,0
66,36,95.1,0
67,36.1,95.4,0
70,36.5,99.4,0
82,36.5,96.4,3.8
78,36.4,95.9,1.6
78,36.3,95.4,0.6
61,36,98.5,0
57,36.8,99,0
50,36.5,98.5,0
49,36.9,99.4,0
65,36.8,99.7,0
69,36.5,96.7,0
74,36.9,96.5,9.2
77,36.4,95.7,1.7
67,37,99,4.1
58,36.2,92.7,0
71,36.7,98.6,0.1
59,36.6,97.1,0
68,34.2,99.4,0
70,36.7,95.6,5.8
88,36.4,96.9,2.6
83,36.8,96.2,10.5
91,36.6,95.1,11.1
79,36.4,95.7,2.3
73,36.4,98.6,0
83,36.7,93.5,13.9
91,36.8,95.5,14.3
87,37,97.8,12.5
64,36.7,95.1,5
73,36.6,96.5,2.9
79,36.4,96.1,1.5
76,36.8,97.2,6.4
80,36.8,96.4,9.2
81,36.7,96,8.3
76,36.7,95.7,7.4
56,36.4,99,0
50,36.4,96.7,0
71,36.5,97.1,0
77,36.3,98.8,0
80,36.7,97.9,4.2
77,36.4,92.6,7.9
61,36.8,98.5,0
68,36.6,96.3,1.8
70,36.7,96.9,3.2
71,36.5,92.1,9.1
78,36.5,85.1,25.2
56,36.6,100,0
66,36.7,95.5,4.8
58,36.1,99.9,0
68,36.4,99.2,0
62,36.6,97.6,0
72,36.2,97.7,0
88,37.1,97.9,14.6
70,36.9,97.9,5.2
71,36.9,95,11.3
66,36.9,98.5,2.8
75,36.6,96,4.5
55,36.3,98.9,0
74,36.2,99.7,0
60,36.8,88.3,19.4
63,36.7,97.6,0
86,36.6,92.8,14.2
86,36.4,97.9,0
103,35.9,96.6,0
83,36.4,95.4,4.1
91,36.4,99.6,0
81,36.8,97.9,6.5
81,36.5,96,4.3
69,36.1,97.1,0
76,36.7,96.2,6.4
78,36.8,95.3,10.8
91,36.4,97.5,2.3
70,36.3,98.9,0
71,36.6,92.1,11.1
88,36.5,96.5,5.4
81,37,98.2,9.9
57,36.8,96.1,2.9
55,36.5,98,0
67,36.4,97.2,0
87,36.5,99.3,0
83,35.7,96.1,0
